mechanism_name,strategy_name,domain_name,n_outcomes,opposition,max_welfare,time,full_time,run_time,succeeded,agreement_utils,welfare,relative_welfare,pdist,ndist,time_limit,n_rounds,nash_welfare,relative_nash_welfare,reserved0,reserved1,reserved,steps,failed
AOt,Atlas3,0000384AcquisitionA,384,0.1169711731681046,1.837430675423097,31.16954797133804,31.16993725672364,31.16488065570593,True,"(0.8274111675126903, 0.9839034205231388)",1.8113145880358288,0.9857866270893436,0.0,0.1335696085406514,180,768,1.837430675423097,0.9857866270893436,0.0,0.9,"(0.0, 0.9)",7808,False
AOr,Atlas3,0012000SmartPhone,12000,0.1404570392771434,1.802489173657445,360.06524961441755,360.06557043641806,360.0626107789576,False,"(0.0, 0.9)",0.9,0.4993095177230955,0.67757753039327,0.9118495260504692,180,24000,1.802489173657445,0.4993095177230955,0.0,0.9,"(0.0, 0.9)",5568,False
AOr,Atlas3,0003840Lunch,3840,0.3992386867088245,1.4649163275575412,6.295391850173473,6.296088267117739,6.292384926229715,True,"(0.6019475434170636, 0.8038229461689165)",1.4057704895859802,0.9596251083704044,0.0,0.3259044639386886,180,7680,1.4649163275575412,0.9596251083704044,0.0,0.5,"(0.0, 0.5)",3077,False
TAUinf,SCSNegotiator,0000112Coffee,112,0.4473100412925149,1.4834004808300816,0.030703917145729,0.031399231404066,0.0296903625130653,True,"(0.6428012879239432, 0.6709998115336706)",1.313801099457614,0.885668513955474,0.0,0.3028589696530546,180,224,1.4834004808300816,0.885668513955474,0.0,0.5,"(0.0, 0.5)",33,False
TAUinf,SCSNegotiator,0012000SmartPhone,12000,0.1404570392771434,1.802489173657445,0.0897702910006046,0.0900574810802936,0.0892966650426387,True,"(0.9118019686358197, 0.8906872050216256)",1.802489173657445,1.0,0.0,0.0,180,24000,1.802489173657445,1.0,0.0,0.1,"(0.0, 0.1)",37,False
AOr,Atlas3,0000036DefensiveCharms,36,0.321210081884724,1.5497872340425531,0.1417601555585861,0.1421339511871338,0.1386874243617057,True,"(0.78, 0.7659574468085106)",1.5459574468085109,0.9975288303130148,0.0,0.0876027496049246,180,72,1.5497872340425531,0.9975288303130148,0.0,0.1,"(0.0, 0.1)",22,False
TAUinf,SCSNegotiator,0000027Laptop,27,0.1780027878321504,1.7533005459252924,0.0027189217507839,0.003073114901781,0.0020804964005947,False,"(0.0, 0.9)",0.9,0.5133175838515645,0.7324411172683996,0.8516051860845971,180,54,1.7533005459252924,0.5133175838515645,0.0,0.9,"(0.0, 0.9)",5,False
TAU0,SCSNegotiator,0000128Outfit,128,0.1908420152536551,1.7412747453739883,0.0046371221542358,0.0048927403986454,0.0042084753513336,True,"(0.8322232080115186, 0.9090515373624699)",1.7412747453739883,1.0,0.0,0.0,180,256,1.7412747453739883,1.0,0.0,0.5,"(0.0, 0.5)",14,False
AOr,Atlas3,0001152Animal,1152,0.1101688870771652,1.8460601917024304,0.5769289508461952,0.577170591801405,0.5751614645123482,True,"(0.9110206955648785, 0.9350394961375517)",1.8460601917024304,1.0,0.0,0.0,180,2304,1.8460601917024304,1.0,0.0,0.1,"(0.0, 0.1)",207,False
AOt,Atlas3,0000003NiceOrDie,3,0.84,1.16,151.29835077002645,151.2989319041371,151.29510451480746,True,"(0.16, 1.0)",1.16,1.0,0.0,0.0,180,6,1.16,1.0,0.0,0.5,"(0.0, 0.5)",58801,False
AOr,Atlas3,0000027Laptop,27,0.1780027878321504,1.7533005459252924,0.4656041264533996,0.4658709838986397,0.4622913151979446,True,"(0.7255825178884766, 1.0)",1.7255825178884767,0.9841909431322354,0.0,0.1598272709676755,180,54,1.7533005459252924,0.9841909431322354,0.0,0.1,"(0.0, 0.1)",16,False
TAUinf,SCSNegotiator,0000720Icecream,720,0.0801987955376799,1.9086710833217,0.0315512642264366,0.0322195589542388,0.0306706614792346,True,"(0.9228103249557235, 0.9250930106893124)",1.847903335645036,0.9681622736323384,0.0,0.0629032023688737,180,1440,1.9086710833217,0.9681622736323384,0.0,0.9,"(0.0, 0.9)",44,False
AOr,Atlas3,0003840Lunch,3840,0.3992386867088245,1.4649163275575412,6.983666751533747,6.984076697379351,6.981140334159136,True,"(0.6019475434170636, 0.8038229461689165)",1.4057704895859802,0.9596251083704044,0.0,0.3259044639386886,180,7680,1.4649163275575412,0.9596251083704044,0.0,0.5,"(0.0, 0.5)",3148,False
AOt,Atlas3,0000003NiceOrDie,3,0.84,1.16,140.34526028856635,140.3457749336958,140.342993889004,True,"(0.299, 0.299)",0.598,0.5155172413793103,0.0,0.7146481651834,180,6,1.16,0.5155172413793103,0.0,0.1,"(0.0, 0.1)",38412,False
TAUinf,SCSNegotiator,0000036DefensiveCharms,36,0.321210081884724,1.5497872340425531,0.0026248283684253,0.0031665153801441,0.0018015429377555,False,"(0.0, 0.9)",0.9,0.5807248764415157,0.3352610922848043,0.7234153941570467,180,72,1.5497872340425531,0.5807248764415157,0.0,0.9,"(0.0, 0.9)",3,False
TAUinf,SCSNegotiator,0001152Animal,1152,0.1101688870771652,1.8460601917024304,0.0240543335676193,0.0244300663471221,0.0233338288962841,True,"(0.9110206955648785, 0.9350394961375517)",1.8460601917024304,1.0,0.0,0.0,180,2304,1.8460601917024304,1.0,0.0,0.9,"(0.0, 0.9)",28,False
TAU0,SCSNegotiator,0003840Lunch,3840,0.3992386867088245,1.4649163275575412,0.8045610599219799,0.8048136793076992,0.8041316494345665,True,"(0.7194788983833628, 0.6870529479148073)",1.40653184629817,0.9601448354687152,0.0,0.1628535004369038,180,7680,1.4649163275575412,0.9601448354687152,0.0,0.1,"(0.0, 0.1)",692,False
TAU0,SCSNegotiator,0000270DogChoosing,270,0.0384713372401903,1.9509233999615767,0.0060060918331146,0.0063116662204265,0.0055153928697109,True,"(0.9872045159416803, 0.9637188840198965)",1.9509233999615767,1.0,0.0,0.0,180,540,1.9509233999615767,1.0,0.0,0.9,"(0.0, 0.9)",16,False
AOr,Atlas3,0012000SmartPhone,12000,0.1404570392771434,1.802489173657445,329.8069872446358,329.8077759742737,329.8029461614788,True,"(0.9220042728992964, 0.8182464718325051)",1.7402507447318016,0.9654708445214374,0.0,0.0731556343507586,180,24000,1.802489173657445,0.9654708445214374,0.0,0.1,"(0.0, 0.1)",5615,False
TAU0,SCSNegotiator,0001152Animal,1152,0.1101688870771652,1.8460601917024304,0.0275716595351696,0.0280717127025127,0.0266960337758064,True,"(0.9110206955648785, 0.9350394961375517)",1.8460601917024304,1.0,0.0,0.0,180,2304,1.8460601917024304,1.0,0.0,0.1,"(0.0, 0.1)",28,False
TAU0,SCSNegotiator,0012000SmartPhone,12000,0.1404570392771434,1.802489173657445,0.2810636945068836,0.2814978808164596,0.2803517282009125,True,"(0.819140330574076, 0.9011600508277552)",1.7203003814018312,0.9544026153073396,0.0,0.0932515933781539,180,24000,1.802489173657445,0.9544026153073396,0.0,0.9,"(0.0, 0.9)",193,False
AOr,Atlas3,0000112Coffee,112,0.4473100412925149,1.4834004808300816,0.3773798607289791,0.3781856819987297,0.3707064390182495,True,"(0.13052815086215858, 0.9154954707645122)",1.0460236216266707,0.705152543190047,0.0,0.870043589950467,180,224,1.4834004808300816,0.705152543190047,0.0,0.9,"(0.0, 0.9)",196,False
TAU0,SCSNegotiator,0000027Laptop,27,0.1780027878321504,1.7533005459252924,0.0027709007263183,0.0030468516051769,0.0023194439709186,True,"(0.851603495169503, 0.9016970507557895)",1.7533005459252924,1.0,0.0,0.0,180,54,1.7533005459252924,1.0,0.0,0.5,"(0.0, 0.5)",5,False
TAU0,SCSNegotiator,0015625Kitchen,15625,0.0629994224063956,1.9245897156879803,4.258882965892553,4.259251765906811,4.258204411715269,True,"(0.9549444189017537, 0.9559668098425875)",1.9109112287443413,0.9928927777010648,0.0,0.0213963975497119,180,31250,1.9245897156879803,0.9928927777010648,0.0,0.5,"(0.0, 0.5)",1816,False
TAU0,SCSNegotiator,0000011Fifty2013,11,0.7071067811865476,1.0,0.0029852241277694,0.0033440850675106,0.0023570880293846,True,"(0.5, 0.5)",1.0,1.0,0.0,0.7071067811865476,180,22,1.0,1.0,0.0,0.1,"(0.0, 0.1)",6,False
TAU0,SCSNegotiator,0000384AcquisitionA,384,0.1169711731681046,1.837430675423097,0.0268103182315826,0.0271411724388599,0.0261573269963264,True,"(0.9086294416243654, 0.9134808853118712)",1.8221103269362369,0.9916620808111128,0.0,0.0273018563591229,180,768,1.837430675423097,0.9916620808111128,0.0,0.9,"(0.0, 0.9)",51,False
TAU0,SCSNegotiator,0000270DogChoosing,270,0.0384713372401903,1.9509233999615767,0.0062384903430938,0.0065002851188182,0.0057948231697082,True,"(0.9872045159416803, 0.9637188840198965)",1.9509233999615767,1.0,0.0,0.0,180,540,1.9509233999615767,1.0,0.0,0.1,"(0.0, 0.1)",18,False
TAU0,SCSNegotiator,0056700Wholesaler,56700,0.3806632313418392,1.5585051546391755,1.7010645270347595,1.701361756771803,1.7005928866565228,True,"(0.775, 0.7835051546391754)",1.5585051546391755,1.0,0.0,0.0,180,113400,1.5585051546391755,1.0,0.0,0.1,"(0.0, 0.1)",883,False
AOr,Atlas3,0000011Fifty2013,11,0.7071067811865476,1.0,0.1185255423188209,0.1188222952187061,0.1149659380316734,False,"(0.0, 0.9)",0.9,0.9,0.0999999999999999,0.0999999999999999,180,22,1.0,0.9,0.0,0.9,"(0.0, 0.9)",22,False
TAU0,SCSNegotiator,0015625Kitchen,15625,0.0629994224063956,1.9245897156879803,4.218694671988487,4.219076849520207,4.2179806381464005,True,"(0.9549444189017537, 0.9559668098425875)",1.9109112287443413,0.9928927777010648,0.0,0.0213963975497119,180,31250,1.9245897156879803,0.9928927777010648,0.0,0.9,"(0.0, 0.9)",1816,False
AOr,Atlas3,0015625Kitchen,15625,0.0629994224063956,1.9245897156879803,5.55728267878294,5.557559944689274,5.554726019501686,True,"(0.9221049088760492, 0.9917587862988518)",1.913863695174901,0.9944268534609492,0.0,0.030405451171945,180,31250,1.9245897156879803,0.9944268534609492,0.0,0.9,"(0.0, 0.9)",2617,False
TAU0,SCSNegotiator,0001152Animal,1152,0.1101688870771652,1.8460601917024304,0.0290094874799251,0.0294137634336948,0.028253823518753,True,"(0.9110206955648785, 0.9350394961375517)",1.8460601917024304,1.0,0.0,0.0,180,2304,1.8460601917024304,1.0,0.0,0.9,"(0.0, 0.9)",28,False
TAU0,SCSNegotiator,0056700Wholesaler,56700,0.3806632313418392,1.5585051546391755,1.825012568384409,1.8253334909677503,1.8244686760008333,True,"(0.775, 0.7835051546391754)",1.5585051546391755,1.0,0.0,0.0,180,113400,1.5585051546391755,1.0,0.0,0.5,"(0.0, 0.5)",887,False
TAU0,SCSNegotiator,0000384AcquisitionA,384,0.1169711731681046,1.837430675423097,0.025247648358345,0.0256082341074943,0.024599228054285,True,"(0.9086294416243654, 0.9134808853118712)",1.8221103269362369,0.9916620808111128,0.0,0.0273018563591229,180,768,1.837430675423097,0.9916620808111128,0.0,0.9,"(0.0, 0.9)",50,False
AOt,Atlas3,0000270DogChoosing,270,0.0384713372401903,1.9509233999615767,19.600167773664,19.60050282999873,19.5971791818738,True,"(0.8917826918499836, 0.9915084228401112)",1.8832911146900948,0.9653331928496968,0.0,0.0993860301089994,180,540,1.9509233999615767,0.9653331928496968,0.0,0.9,"(0.0, 0.9)",5651,False
TAU0,SCSNegotiator,0000720Icecream,720,0.0801987955376799,1.9086710833217,0.0238296873867511,0.0242109335958957,0.0231428518891334,True,"(0.9228103249557235, 0.9250930106893124)",1.847903335645036,0.9681622736323384,0.0,0.0629032023688737,180,1440,1.9086710833217,0.9681622736323384,0.0,0.5,"(0.0, 0.5)",42,False
TAUinf,SCSNegotiator,0001152Animal,1152,0.1101688870771652,1.8460601917024304,0.0233844257891178,0.0237390734255313,0.0227317586541175,True,"(0.9110206955648785, 0.9350394961375517)",1.8460601917024304,1.0,0.0,0.0,180,2304,1.8460601917024304,1.0,0.0,0.1,"(0.0, 0.1)",28,False
TAU0,SCSNegotiator,0000027planes,27,0.1641476300299351,1.8166666666666669,0.001477688550949,0.0017299801111221,0.0010426454246044,True,"(0.8833333333333333, 0.8833333333333333)",1.7666666666666666,0.9724770642201834,0.0,0.1343709624716425,180,54,1.8166666666666669,0.9724770642201834,0.0,0.1,"(0.0, 0.1)",3,False
AOr,Atlas3,0056700Wholesaler,56700,0.3806632313418392,1.5585051546391755,124.4767478108406,124.47713567316532,124.47348510473968,True,"(0.49500000000000005, 0.9484536082474229)",1.443453608247423,0.9261782702166363,0.0,0.3249738333277806,180,113400,1.5585051546391755,0.9261782702166363,0.0,0.9,"(0.0, 0.9)",58473,False
AOr,Atlas3,0012000SmartPhone,12000,0.1404570392771434,1.802489173657445,352.52377497404814,352.52420990914106,352.5079062320292,True,"(0.9220042728992964, 0.8182464718325051)",1.7402507447318016,0.9654708445214374,0.0,0.0731556343507586,180,24000,1.802489173657445,0.9654708445214374,0.0,0.1,"(0.0, 0.1)",5615,False
TAU0,SCSNegotiator,0000112Coffee,112,0.4473100412925149,1.4834004808300816,0.0576637536287307,0.0584794469177722,0.0565543994307518,True,"(0.13052815086215858, 0.9154954707645122)",1.0460236216266707,0.705152543190047,0.0,0.870043589950467,180,224,1.4834004808300816,0.705152543190047,0.0,0.9,"(0.0, 0.9)",106,False
TAU0,SCSNegotiator,0015625Kitchen,15625,0.0629994224063956,1.9245897156879803,5.0019929856061935,5.002395376563072,5.001298580318689,True,"(0.9549444189017537, 0.9559668098425875)",1.9109112287443413,0.9928927777010648,0.0,0.0213963975497119,180,31250,1.9245897156879803,0.9928927777010648,0.0,0.1,"(0.0, 0.1)",1816,False
AOr,Atlas3,0000128Outfit,128,0.1908420152536551,1.7412747453739883,1.6834931634366512,1.68374091014266,1.6805983819067478,True,"(0.7434042978075586, 0.7830568175843025)",1.526461115391861,0.8766342700640328,0.1225910266675216,0.1541540405626724,180,256,1.7412747453739883,0.8766342700640328,0.0,0.1,"(0.0, 0.1)",70,False
TAU0,SCSNegotiator,0000027planes,27,0.1641476300299351,1.8166666666666669,0.0024399161338806,0.0028020739555358,0.0018752813339233,True,"(0.8499999999999999, 0.9333333333333333)",1.7833333333333332,0.9816513761467888,0.0,0.1900292375165231,180,54,1.8166666666666669,0.9816513761467888,0.0,0.9,"(0.0, 0.9)",5,False
AOr,Atlas3,0003840Lunch,3840,0.3992386867088245,1.4649163275575412,4.8905109241604805,4.890705950558186,4.888744466006756,True,"(0.6981774563371281, 0.7386674893897418)",1.43684494572687,0.9808375527648908,0.0,0.2100332102579506,180,7680,1.4649163275575412,0.9808375527648908,0.0,0.1,"(0.0, 0.1)",2320,False
AOt,Atlas3,0000112Coffee,112,0.4473100412925149,1.4834004808300816,156.6307060904801,156.63099820166826,156.62809567525983,True,"(0.13052815086215858, 0.9154954707645122)",1.0460236216266707,0.705152543190047,0.0,0.870043589950467,180,224,1.4834004808300816,0.705152543190047,0.0,0.9,"(0.0, 0.9)",42043,False
AOt,Atlas3,0001152Animal,1152,0.1101688870771652,1.8460601917024304,16.072471369057894,16.072969499975443,16.06893064454198,True,"(0.9110206955648785, 0.9350394961375517)",1.8460601917024304,1.0,0.0,0.0,180,2304,1.8460601917024304,1.0,0.0,0.1,"(0.0, 0.1)",4657,False
TAU0,SCSNegotiator,0012000SmartPhone,12000,0.1404570392771434,1.802489173657445,0.1730862632393837,0.1739899963140487,0.1718137077987194,True,"(0.9118019686358197, 0.8906872050216256)",1.802489173657445,1.0,0.0,0.0,180,24000,1.802489173657445,1.0,0.0,0.1,"(0.0, 0.1)",37,False
AOt,Atlas3,0000128Outfit,128,0.1908420152536551,1.7412747453739883,49.64812650159001,49.64855833724141,49.64470857009292,True,"(0.7328289595825869, 0.9457642043960756)",1.6785931639786624,0.9640024748754606,0.0,0.1059577110996297,180,256,1.7412747453739883,0.9640024748754606,0.0,0.5,"(0.0, 0.5)",2761,False
AOt,Atlas3,0000384AcquisitionA,384,0.1169711731681046,1.837430675423097,17.479647401720285,17.48012161627412,17.475518263876438,True,"(0.9086294416243654, 0.9134808853118712)",1.8221103269362369,0.9916620808111128,0.0,0.0273018563591229,180,768,1.837430675423097,0.9916620808111128,0.0,0.1,"(0.0, 0.1)",7507,False
AOr,Atlas3,0000384HouseKeeping,384,0.2720294101747088,1.63,0.7807863466441631,0.7813807427883148,0.7770287655293941,True,"(0.62, 0.9500000000000001)",1.57,0.9631901840490796,0.0,0.4123105625617659,180,768,1.63,0.9631901840490796,0.0,0.9,"(0.0, 0.9)",386,False
AOt,Atlas3,0003840Lunch,3840,0.3992386867088245,1.4649163275575412,72.69696954265237,72.69750339910388,72.69233624637127,True,"(0.6019475434170636, 0.8038229461689165)",1.4057704895859802,0.9596251083704044,0.0,0.3259044639386886,180,7680,1.4649163275575412,0.9596251083704044,0.0,0.5,"(0.0, 0.5)",26815,False
AOr,Atlas3,0000009Ultimatum,9,0.5449879471311634,1.229293123196579,0.0984579212963581,0.0997667647898197,0.0945401899516582,True,"(0.6117039826105853, 0.6175891405859933)",1.229293123196579,1.0,0.0,0.0,180,18,1.229293123196579,1.0,0.0,0.1,"(0.0, 0.1)",9,False
TAU0,SCSNegotiator,0000011Fifty2013,11,0.7071067811865476,1.0,0.003739695996046,0.0042427293956279,0.0029154792428016,True,"(0.5, 0.5)",1.0,1.0,0.0,0.7071067811865476,180,22,1.0,1.0,0.0,0.1,"(0.0, 0.1)",6,False
AOr,Atlas3,0000027planes,27,0.1641476300299351,1.8166666666666669,0.074898786842823,0.0753564573824405,0.072017628699541,True,"(0.7333333333333334, 1.0)",1.7333333333333334,0.9541284403669724,0.0,0.3236081306491266,180,54,1.8166666666666669,0.9541284403669724,0.0,0.9,"(0.0, 0.9)",15,False
TAU0,SCSNegotiator,0000384HouseKeeping,384,0.2720294101747088,1.63,0.0598139837384223,0.0603743195533752,0.0590259656310081,True,"(0.6799999999999999, 0.905)",1.585,0.9723926380368098,0.0,0.3373796081567467,180,768,1.63,0.9723926380368098,0.0,0.9,"(0.0, 0.9)",123,False
AOt,Atlas3,0000011Fifty2013,11,0.7071067811865476,1.0,100.1104256734252,100.11080625280738,100.1064046435058,True,"(0.5, 0.5)",1.0,1.0,0.0,0.7071067811865476,180,22,1.0,1.0,0.0,0.1,"(0.0, 0.1)",37288,False
TAU0,SCSNegotiator,0000384HouseKeeping,384,0.2720294101747088,1.63,0.0605514980852603,0.0613375417888164,0.0596354939043521,True,"(0.6799999999999999, 0.905)",1.585,0.9723926380368098,0.0,0.3373796081567467,180,768,1.63,0.9723926380368098,0.0,0.9,"(0.0, 0.9)",123,False
AOr,Atlas3,0000270DogChoosing,270,0.0384713372401903,1.9509233999615767,0.1460791379213333,0.1464163288474083,0.1432520560920238,True,"(0.9872045159416803, 0.9637188840198965)",1.9509233999615767,1.0,0.0,0.0,180,540,1.9509233999615767,1.0,0.0,0.5,"(0.0, 0.5)",42,False
TAU0,SCSNegotiator,0001152Animal,1152,0.1101688870771652,1.8460601917024304,0.0147556401789188,0.0151113867759704,0.0141999796032905,True,"(0.9110206955648785, 0.9350394961375517)",1.8460601917024304,1.0,0.0,0.0,180,2304,1.8460601917024304,1.0,0.0,0.5,"(0.0, 0.5)",28,False
AOt,Atlas3,0000036DefensiveCharms,36,0.321210081884724,1.5497872340425531,46.91695515438914,46.91730619594455,46.91496621072292,True,"(0.78, 0.7659574468085106)",1.5459574468085109,0.9975288303130148,0.0,0.0876027496049246,180,72,1.5497872340425531,0.9975288303130148,0.0,0.1,"(0.0, 0.1)",16284,False
TAUinf,SCSNegotiator,0003840Lunch,3840,0.3992386867088245,1.4649163275575412,0.0297441706061363,0.0300178900361061,0.0292908512055873,False,"(0.0, 0.9)",0.9,0.6143695602741847,0.3092268348112917,0.909298086168673,180,7680,1.4649163275575412,0.6143695602741847,0.0,0.9,"(0.0, 0.9)",23,False
TAU0,SCSNegotiator,0056700Wholesaler,56700,0.3806632313418392,1.5585051546391755,1.2713398039340973,1.2716533616185188,1.2708348035812378,True,"(0.775, 0.7835051546391754)",1.5585051546391755,1.0,0.0,0.0,180,113400,1.5585051546391755,1.0,0.0,0.1,"(0.0, 0.1)",885,False
AOr,Atlas3,0015625Kitchen,15625,0.0629994224063956,1.9245897156879803,3.857935711741448,3.858240373432636,3.8548564948141575,True,"(0.9461854734219358, 0.9779717462390153)",1.924157219660951,0.9997752788433276,0.0,0.0026853463375902,180,31250,1.9245897156879803,0.9997752788433276,0.0,0.5,"(0.0, 0.5)",1752,False
TAUinf,SCSNegotiator,0003600cameradomain,3600,0.2603049581563554,1.647973743950622,0.1005065701901912,0.1008485704660415,0.0998458340764045,True,"(0.7979502196193264, 0.8093903293622985)",1.6073405489816248,0.975343542263247,0.0,0.0889958396384639,180,7200,1.647973743950622,0.975343542263247,0.0,0.5,"(0.0, 0.5)",114,False
AOr,Atlas3,0000384HouseKeeping,384,0.2720294101747088,1.63,0.5671933256089687,0.5675410702824593,0.5639040805399418,True,"(0.7200000000000001, 0.8700000000000001)",1.5900000000000003,0.9754601226993866,0.0,0.2842534080710377,180,768,1.63,0.9754601226993866,0.0,0.5,"(0.0, 0.5)",219,False
TAUinf,SCSNegotiator,0003600cameradomain,3600,0.2603049581563554,1.647973743950622,0.0751836113631725,0.075540442019701,0.0745332427322864,True,"(0.7979502196193264, 0.8093903293622985)",1.6073405489816248,0.975343542263247,0.0,0.0889958396384639,180,7200,1.647973743950622,0.975343542263247,0.0,0.1,"(0.0, 0.1)",114,False
AOt,Atlas3,0000003NiceOrDie,3,0.84,1.16,151.29962134361267,151.3002525307238,151.2960101030767,True,"(0.16, 1.0)",1.16,1.0,0.0,0.0,180,6,1.16,1.0,0.0,0.9,"(0.0, 0.9)",58532,False
AOt,Atlas3,0003840Lunch,3840,0.3992386867088245,1.4649163275575412,54.5371497310698,54.53767627477646,54.53309435769916,True,"(0.6981774563371281, 0.7386674893897418)",1.43684494572687,0.9808375527648908,0.0,0.2100332102579506,180,7680,1.4649163275575412,0.9808375527648908,0.0,0.1,"(0.0, 0.1)",14947,False
AOr,Atlas3,0000128Outfit,128,0.1908420152536551,1.7412747453739883,1.6486230455338955,1.6494696699082851,1.6440980695188046,True,"(0.7222536213576152, 0.9999999999999999)",1.722253621357615,0.9890763223512506,0.0,0.1427057561731851,180,256,1.7412747453739883,0.9890763223512506,0.0,0.9,"(0.0, 0.9)",74,False
TAUinf,SCSNegotiator,0000027Laptop,27,0.1780027878321504,1.7533005459252924,0.003303937613964,0.0038200728595256,0.0025271140038967,False,"(0.0, 0.9)",0.9,0.5133175838515645,0.7324411172683996,0.8516051860845971,180,54,1.7533005459252924,0.5133175838515645,0.0,0.9,"(0.0, 0.9)",5,False
AOr,Atlas3,0001152Animal,1152,0.1101688870771652,1.8460601917024304,0.9974296912550926,0.997825000435114,0.9910164773464204,True,"(0.8254638524859714, 0.9803786438788632)",1.8058424963648347,0.97821430984842,0.0,0.096827742489109,180,2304,1.8460601917024304,0.97821430984842,0.0,0.9,"(0.0, 0.9)",454,False
AOt,Atlas3,0000027Laptop,27,0.1780027878321504,1.7533005459252924,49.48033467307687,49.481231320649385,49.47623204439879,True,"(0.7255825178884766, 1.0)",1.7255825178884767,0.9841909431322354,0.0,0.1598272709676755,180,54,1.7533005459252924,0.9841909431322354,0.0,0.5,"(0.0, 0.5)",1815,False
TAU0,SCSNegotiator,0056700Wholesaler,56700,0.3806632313418392,1.5585051546391755,2.783380553126335,2.784649685025215,2.782010428607464,True,"(0.775, 0.7835051546391754)",1.5585051546391755,1.0,0.0,0.0,180,113400,1.5585051546391755,1.0,0.0,0.1,"(0.0, 0.1)",900,False
AOr,Atlas3,0056700Wholesaler,56700,0.3806632313418392,1.5585051546391755,64.20203970745206,64.2026174031198,64.1993335224688,True,"(0.775, 0.7835051546391754)",1.5585051546391755,1.0,0.0,0.0,180,113400,1.5585051546391755,1.0,0.0,0.1,"(0.0, 0.1)",27461,False
AOt,Atlas3,0000027Laptop,27,0.1780027878321504,1.7533005459252924,49.53747529536486,49.537991024553776,49.534511625766754,True,"(0.7255825178884766, 1.0)",1.7255825178884767,0.9841909431322354,0.0,0.1598272709676755,180,54,1.7533005459252924,0.9841909431322354,0.0,0.5,"(0.0, 0.5)",1904,False
AOt,Atlas3,0000011Fifty2013,11,0.7071067811865476,1.0,126.13079840689898,126.13222521170974,126.12492677941918,True,"(0.3, 0.7000000000000001)",1.0,1.0,0.0,0.4242640687119284,180,22,1.0,1.0,0.0,0.5,"(0.0, 0.5)",33218,False
AOr,Atlas3,0001152Animal,1152,0.1101688870771652,1.8460601917024304,0.8909175805747509,0.8914962001144886,0.8877432867884636,True,"(0.9110206955648785, 0.9350394961375517)",1.8460601917024304,1.0,0.0,0.0,180,2304,1.8460601917024304,1.0,0.0,0.5,"(0.0, 0.5)",301,False
TAUinf,SCSNegotiator,0000270DogChoosing,270,0.0384713372401903,1.9509233999615767,0.0105497315526008,0.0109846070408821,0.0098016150295734,True,"(0.9872045159416803, 0.9637188840198965)",1.9509233999615767,1.0,0.0,0.0,180,540,1.9509233999615767,1.0,0.0,0.9,"(0.0, 0.9)",17,False
AOt,Atlas3,0000036DefensiveCharms,36,0.321210081884724,1.5497872340425531,61.3863420188427,61.38683855161071,61.37206354737282,True,"(0.7200000000000001, 0.8297872340425532)",1.5497872340425531,1.0,0.0,0.0,180,72,1.5497872340425531,1.0,0.0,0.5,"(0.0, 0.5)",15058,False
TAUinf,SCSNegotiator,0000003NiceOrDie,3,0.84,1.16,0.0017703101038932,0.0020783357322216,0.0011704787611961,False,"(0.0, 0.9)",0.9,0.7758620689655173,0.188679622641132,0.188679622641132,180,6,1.16,0.7758620689655173,0.0,0.9,"(0.0, 0.9)",2,False
TAUinf,SCSNegotiator,0000270DogChoosing,270,0.0384713372401903,1.9509233999615767,0.012753240764141,0.0131991133093833,0.0120287910103797,True,"(0.9872045159416803, 0.9637188840198965)",1.9509233999615767,1.0,0.0,0.0,180,540,1.9509233999615767,1.0,0.0,0.1,"(0.0, 0.1)",18,False
TAU0,SCSNegotiator,0000270DogChoosing,270,0.0384713372401903,1.9509233999615767,0.0106332339346408,0.0110591314733028,0.0098915435373783,True,"(0.9872045159416803, 0.9637188840198965)",1.9509233999615767,1.0,0.0,0.0,180,540,1.9509233999615767,1.0,0.0,0.9,"(0.0, 0.9)",16,False
TAU0,SCSNegotiator,0000003NiceOrDie,3,0.84,1.16,0.0019078366458415,0.0024234019219875,0.0011774338781833,True,"(0.299, 0.299)",0.598,0.5155172413793103,0.0,0.7146481651834,180,6,1.16,0.5155172413793103,0.0,0.1,"(0.0, 0.1)",2,False
TAU0,SCSNegotiator,0000270DogChoosing,270,0.0384713372401903,1.9509233999615767,0.0066531747579574,0.0075160712003707,0.0059303045272827,True,"(0.9872045159416803, 0.9637188840198965)",1.9509233999615767,1.0,0.0,0.0,180,540,1.9509233999615767,1.0,0.0,0.5,"(0.0, 0.5)",17,False
TAU0,SCSNegotiator,0000112Coffee,112,0.4473100412925149,1.4834004808300816,0.0312880538403987,0.0316091105341911,0.0307912267744541,True,"(0.13052815086215858, 0.9154954707645122)",1.0460236216266707,0.705152543190047,0.0,0.870043589950467,180,224,1.4834004808300816,0.705152543190047,0.0,0.9,"(0.0, 0.9)",106,False
AOt,Atlas3,0000009Ultimatum,9,0.5449879471311634,1.229293123196579,137.7538749165833,137.75439009815454,137.75056664645672,True,"(0.6117039826105853, 0.6175891405859933)",1.229293123196579,1.0,0.0,0.0,180,18,1.229293123196579,1.0,0.0,0.5,"(0.0, 0.5)",37966,False
